Author,Comment,Published At
@muhamadnazar5043,Ambik la yg kat malaysia ni.. Kami dah menyampah tengok rohingya ni.  Dulu kami nasihat jangan ambik rohingya kau orang degil.  Kan dah kena palat dgn rohingya padan lah muka korg. 😂,2023-12-31T05:05:02Z
@muhamadnazar5043,Ambik la yg kat malaysia ni.. Kami dah menyampah tengok rohingya ni.  Dulu kami nasihat jangan ambik rohingya kau orang degil.  Kan dah kena palat dgn rohingya padan lah muka korg. 😂,2023-12-31T05:04:47Z
@aderiyani9166,Rohingya adalah Israel part 2...<br>Propaganda imperialisme...<br>Waspada... Usir mereka dari NKRI sebelum menjadi benalu yang mematikan,2023-12-31T05:04:31Z
@AanTitania,Jangan dikasihani.ingat indonesia yg jangan sampai ada yg menjajah lagi,2023-12-31T05:01:37Z
@AbdulHanan-s7v,sangt2 setuju tdk beda jauh dgn jionis isriwil msk tanah palestin d ksh ati minta jantung<br>singkirkn sblm mrka menyingkirkn kta. <br>rohingga brkmbang biak cpt<br> bpak jokowidodo prsiden trcinta tlng dgn hormt singkirkn rohingga dri tanah air ku indonesia<br> rohingga mahluk tdk tau malu tk braklak,2023-12-31T05:00:58Z
@ArasyaGifari,Hoax aja lu ..masa cuma ribuan bisa menghancurkan islam diindonesia yg berjumlah ratusan juta..yg rakus yg kalian liat dikonten konten video bukan orang rohingya..tapi orang indonesia keturunan yg memparodikan  hoax..biar islam salaing membenci...ingat mereka tamu apapun niatnya tetap sebagai tuan rumah apa yg harus dilakukan,2023-12-31T04:57:20Z
@lislis5495,Sangat se 7,2023-12-31T04:55:50Z
@bhangsamisami5258,Usir....jangan sampai merusak warga sekitar dan negri kita....usiiirrrr✊✊✊✊,2023-12-31T04:47:53Z
@wasniwasni3417,Ya olloh bener bangget  sama zionis,2023-12-31T04:41:16Z
@AdeNendri,Iya betul itu rohindia munapik...usir aja dri negara indonesia...,2023-12-31T04:37:47Z
@tleniwidiastutiii9447,Mereka orang yang sudah di pakai iblis azajil dan Dajjal Al-Masih<br>Ini sudah datang Ahir zaman<br>Mereka mau mengagu orang Indonesia<br>Yang lagi ibadah<br>Dia mau mengambil imannya seluruh manusia di bumi Allah ini,2023-12-31T04:33:50Z
@yulieharijono5395,"Assalamualaikm wrwb, alhmdllh sy SDH Thu, kita tunggu dh gmn pemerintahan kita, tegas AP TDK, AllahuAkbar.",2023-12-31T04:33:00Z
@alimas5468,Pulangkan ke bangla dan burma<br>Jangan sampai indonesia di manfaatkan,2023-12-31T04:29:48Z
@rachmadiutomo9023,"ROHINGNYA MEMANG DOKTRIN2 PARA ZIONIS DAN AMERIKA,UTK MERUSAK UMAT ISLAM DAN MERUSAK TATANAN LELUHUR NUSANTARA,DAN ROHINGNYA MEMANG DI PELIHARA OLEH SALAH SATU KELOMPOK DAN GOLONGAN UTK MEMENANGKAN PILPRES DAN WAPRES",2023-12-31T04:23:42Z
@Kamarulzamanmohdbuyadin,Pandanggan nyata setuju sekali harus usir dari sekarang kerana meresahkan rakyat tempatan siapa yg salah,2023-12-31T04:10:23Z
@atintiara4192,tolong pemerintah  harus tegas,2023-12-31T04:05:40Z
@atintiara4192,"Kembalikan aja mereka,,,lagian ga punya warga negara tapi anak nambah terus,dimana kawinnya ,dan gmn mereka berbuat ,padahal mereka berdesakan .sangguh membagongkann",2023-12-31T04:04:48Z
@وتتنيوبنيني,ATI2.SAUDARAKU .LIHAT ISRAEL.DULU MENGEMIS .DIRANGKUL SEKARANG MEMBUNUH.MENJAJAH,2023-12-31T04:01:34Z
@ayanaon4519,Baru sadar...beigitulah asli sifatnya islam sejati,2023-12-31T04:00:38Z
@sitiasiah8371,"Lebih baik mencegah daripada mengobati,!",2023-12-31T03:55:14Z
@TardiSitigorTigor-ns6og,iyaaah itu benar kita harus waspada indonesia usir rohiniya,2023-12-31T03:22:28Z
@HaylaSakila,Btul btul,2023-12-31T03:14:17Z
@hidayatujangjz08amg51,usir... woii....pemerintah Indonesia kemana  harus tegas itu jangan sibuk mikirin pemilu aja,2023-12-31T03:13:15Z
@yuton9476,Betul .....jgn sampai rohingya masuk ke negara kita,2023-12-31T03:01:41Z
@UCIR.SAPUTRA-lo7np,Pokoknya Usiiiiirrrrrrr aja ga ada kata lain ga usah dikasih kendor😡😡😡,2023-12-31T03:00:15Z
@EmmirWicaksono-pl2nd,Tolak aja.,2023-12-31T02:59:19Z
@DuduDuriatna-w9m,Usir... Orang yg hanya berkedok agama. Buang dari negeri ini.,2023-12-31T02:48:47Z
@uusvita1383,Kl.anis.menang beliau ja ji akan memberi wilayah/tempat ke rohingnya.igt israel dikasi sedikit skg mnggulung palestina,2023-12-31T02:47:30Z
@garawijaya,Hati² lah ituh tanda² kericuhan dan mulai perang dalam negri dan mulai masuknya tentara asing jangan angap sepele dan dari pihak TNI jangan cuma gila jabatan aja dan uang mereka begitu gampang masuknya.,2023-12-31T02:42:36Z
@samundjunaedi2103,Betulll tuh,2023-12-31T02:40:04Z
@franariandiazdanal8241,BENAR SEKALI......👍👍👍,2023-12-31T02:35:21Z
@scuderia-rd3fq,Seburuknya hamba di sisi  Allah kalau  masih ada AHAD dalam hatinya Allah <br>tak akan men siasiakan hidupnya.  Sehingga mereka terombang di lautan,2023-12-31T02:33:07Z
@SuhendraPermana-j8s,Pro kontra adalah bagian dari propaganda jika tidak hati hati,2023-12-31T02:16:05Z
@ruslilinda5032,Tidak ada toleransi tidak ada negosiasi usir Rohingya sebelum terlambat NKRI harga mati.,2023-12-31T02:12:07Z
@masanimasani2995,Satu juta /persent betul. Itu,2023-12-31T01:48:30Z
@daengfatullah5576,Sy ga yakin klo si kera kera hitam itu&#39;&#39;orng orng...memang benar ga ada tanda tanda keislaman nya...! Yg ada sifat sifat zionis Israel...! Udah lah kumpulin ajh hutan...! Lalu di bombardir ajh biar musah semua...! Makin lama makin sulit nanti ngatasin ny...!,2023-12-31T01:39:22Z
@ZulkarNain-kd2ki,"Sy setuju,hrs diusir,coba ditesh semua hapalan Alqur&#39;an gak,atau cara sholat,atau datang sebagai mata mata/klu gak bisa bukan agama islam atau suruh pulang ke Myanmar,semua,ada negara negara lain yg sengaja ingin menghancurkan Indonesia,secara pelan pelan.waspada waspada waspada..",2023-12-31T01:01:33Z
@maryono6239,Usir rohingya kembalikan ke negaranya mereka bukan islam tapi orang munafik🤬,2023-12-31T00:57:53Z
@yulitamegasari3210,Jangan sampai sejarah yg ada di Palestina menimpa kita bahkan yg ini keliatannya lebih rakus dari Israel hati hati mari kita jaga negri kita tercinta ini dari bangsa iblis yg mengatas namakan  Islam tapi kelakuan seperti setan yg rakus dan tak pernah bersyukur jangan sampai nantinya kita yg bakal jadi pengungsi karna negri kita sudah di jajah mereka,2023-12-31T00:28:57Z
@Putriichangggg,sy sangat &quot;setuju usir ronghingia dari bumi Indonesia,2023-12-31T00:26:03Z
@emiemi3233,Ini rohani berbahaya ini dia agama sebenarnya bunda dan kaya Israel jangan sampai dia di terimah di Indonesia,2023-12-30T23:45:45Z
@mulyonomr.9861,Klau dia islam yg haqiqi pasti ada pertolongan dari Allah...🙏🙏🙏🙏🙏🙏🙏,2023-12-30T23:42:18Z
@amatkhozim8339,Bisa juga begitu ronghingnya propaganda Islam😂,2023-12-30T23:42:08Z
@pingsugiyanto1415,"Usir segera Rohingya dari Aceh, kalau pemerintah pusat tidak segera mengusir mereka,sudah seharusnya masyarakat Aceh harus mengusir mereka,naikkan ke kapal mereka, beri bekal secukupnya dan.....dorong kembali ke laut.",2023-12-30T23:41:10Z
@mulyonomr.9861,"Aceh bkn tempat pengungsi...dari mana dana untuk makan yg ribuan orang..sedangkan bangsa kita banyak yg kelaparan...deportasi,,,atau suruh pulangnaik prahu lagi..🙏🙏🙏🙏🙏🙏🙏",2023-12-30T23:41:04Z
@nurasiyah1669,Ya betol usirrrr,2023-12-30T23:37:48Z
@bagasbagas9620,"Kan Rohinya lslam , ko menyamakan ke bangsa lain , Tuhan yg maha kuasa akan marah akan murkah sama ngomongan mu bro, ngomong itu sama dgn doa ingat .....<br><br>Yg mengajarkan kekerasan kebencian sirik umat lain siapa bro jujurlah klo berkata kata, jgn buat fitnah umat lain........<br>Kalian belum sadar yg merusak peradaban dunia ini siapa......???",2023-12-30T23:34:59Z
@sitiinaastuti347,"Mohon kak....di pulang kan saja,bikin Indonesia gk bisa tenang....<br>Org beringas....muka nya gk ada ke islaman",2023-12-30T23:26:45Z
@ramlahhjshukur943,Betul sangat tu...pencerahan yg tepat dn jitu terbaik pejelasan dn penerangan ...Malaysia dah terkena ...betul sangat,2023-12-30T23:18:21Z
@zenzen4551,Rohingnya itu sama dngan kaum zionis yahudi usir saja tidak ada tempat buat munafik rohingnya,2023-12-30T23:05:35Z
@tohariamin7294,"Ada baiknya kita bertanya,siapa sponsor terwujudnya negara israel,dalam kasus inikita juga bisa buka mata, bisa jadi ini hal yang serupa",2023-12-30T22:52:40Z
@juminarsih3335,"ITU BNAR HT2 DG ORG ASING,, BKN ORG ASING SAJA <br>ORG DLM KLO GK  PNY KELAKUAN BAIK..BUKTI ADL KELKUAN (AKHLAK) YG BAIK..DRPD MERUSAK ORG INDO KT .. BNR NOLAK SJ, INI TNDA BUMI SDH TUA, HURU HARA AKN DTG   DI ANTARA KAMU, 🙏🙏<br>. MEMINIMALISIR JGN ADA ORG YAHUDI K INDO",2023-12-30T22:19:07Z
@noora863,Usir........secepat nya,2023-12-30T22:10:42Z
@dargombesmblegede123,Yahudi aski penduduk Yahudi idiisrsek pakustuns penduduk asli palustina <br>Yng tdk itu zionis oenvuat agams Kristen agans palsu oebdatang dari eropa Rins Yunani  menjajah tanah Israel  kini mau meluaskan saerah palustina. MIMPI TDK PERNAH JADI NYATA nyerang Palestina  Sam&#39;s saja menyerang Tuhan Allah  su menantang Islam palustina  sama saja menantang Tuhan,2023-12-30T21:59:08Z
@AhmadKuta-to8hm,inih bukan persoalan agama atau kemanusiaan yg jelas mereka bangsanyah siapah sehingga mereka sampai ribuan datang ke. indonesia nanti terjadi lagih seperti kadrun2 yg selama inih hanya bikin gaduh di negri inih buang sajah mereka keluar da ada urusan dengan mereka meskipun secara kemanusiaan harus peduli namun yg jadi pertimbangan kenapah mereka te.usir dari negri asal mereka ber.ada,2023-12-30T21:49:54Z
@merrymarmar5742,Tu nama nya calon nabi palsu,2023-12-30T19:58:40Z
@bulanh1745,Menyamar jadi orang Islam pengungsi Rohingya ini agar bisa masuk kw Indonesia???,2023-12-30T19:07:31Z
@hadnokarta8979,Jangan ambil reziko.. usir. <br>Ngeyel bedil,2023-12-30T18:58:39Z
@entinsupriatin1055,"Menurut saya jgn di terima, tolong PK d pikir kan baik baik,jaga negara kita",2023-12-30T18:57:57Z
@LuluKustrina,Subhanallah sangat logic dng ulah mereka yg ingin merusak citra negara muslim 😮😮get out from my Country Indonesia 🇮🇩,2023-12-30T18:50:42Z
@omihlaelawati2360,Makanya hrs LBH kita brwaspada dan jgn meleleh kerena tangisan nya.lama&quot;mnjajah.menhaku Islam  dia cuma pencitraan doang,2023-12-30T18:42:26Z
@miminrusmini6158,Hati hati jangan jangan scenario dunia untuk menghancurkan Indonesia  karena Indonesia merupakan negara dengan muslim terbanyak di dunia,2023-12-30T18:32:33Z
@miminrusmini6158,Dekil kotor mirip hindu india,2023-12-30T18:30:25Z
@ryzal.3494,Betul propaganda.etnik Rohingya bukan semua islam.mereka bukan islam.hanya tempelan sebenarnya munafik.celaka etnik Rohingya.,2023-12-30T18:26:41Z
@sriyusriatiyusriatisri7731,Usir Rohingya balikin ke bangladesh,2023-12-30T18:17:30Z
@sriyusriatiyusriatisri7731,Betul..terjadi di indonesia,2023-12-30T18:17:04Z
@SiRobet-s9h,Tenggelamkn bntai,2023-12-30T18:02:12Z
@najimy138,maka secepatnya mereka harus di usir,2023-12-30T17:58:12Z
@annisaini346,"Menggunakan Agama tapi tdk beriman maka Tuhan menjauh dari mereka yg dtg hny mendatangkan kesusahan kelak,!lihat nnt Aceh akan jatuh ke tangan orang2 berimigran besar2an..&quot;!!",2023-12-30T17:50:08Z
@karnay3694,Betoooooollll sekalliiiiii  jangan sampekayak isra ell  negri tercinta nusantara  inni usir pengusi rohinnya itu secepatnya,2023-12-30T17:48:53Z
@sullyjessica9905,USIR ROHITEM DR BUMI ACEH BUBARKAN UNHCR PENJAJAH NKRI BERKEDOK KEMANUSIAAN,2023-12-30T17:34:52Z
@mbahbakat707,"Mereka imigran gelap yg terorganisir berkedok pengungsi yg diusung UNHCR mengatas namakan Kemanusiaan, siapa dibalik UNHCR.........?",2023-12-30T17:32:53Z
@zulembung4042,Usir mereka mereka bukan islam,2023-12-30T17:24:53Z
@ciroyomcianjur1945,"Mangka itu Lah, Bangsa kita harus hati hati Dan waspada! Jangan Mau Di tipu Dan Di Bodohin!.",2023-12-30T17:12:28Z
@nubzilong8862,Sama seperti kadrun ngaku&quot; Cucu nabi buat membodohi umat Islam Di Indonesia.,2023-12-30T17:08:50Z
@toto-zb9sr,masuk akal. juga. saya setuju itu,2023-12-30T16:32:47Z
@roslinaharahap515,Usir mereka dari Indonesia,2023-12-30T16:24:12Z
@NissaKayla,Benar usir Rohingnya,2023-12-30T16:23:10Z
@rzlfirmansyah3352,Betul itu 👍 mereka persis yahudi zionis,2023-12-30T16:09:26Z
@delinapuspasari4215,"Betul sekali, kita harus segera mengusir Rohingya ke asalnya",2023-12-30T15:57:54Z
@putrykanua3911,"ORANG ROHINGIYA ITU PENIPU,SAMA SEPERTI ISRAEL. PEMERINTAH DAN RAKYAT HARUS TEGAS,USIR MEREKA DARI NKRI,JANGAN SAMPAI KITA DI JAJAH LAGI. MEREKA ITU SURUHAN ISRAEL DAN AMERIKA DI BAWAH NAUNGAN UNHCR.",2023-12-30T15:46:25Z
@suryadiyadi4485,Deportasi saja ke negara asal mula  nya dengan cara apapun ini berbaya buat indonesia sebelum terlanjur nanti akan mengundang yg lain datang ke indonesia,2023-12-30T15:32:50Z
@samsunguser-cw5js,Mereka udah kaya di mlysia,2023-12-30T15:17:20Z
@chimochigemuk7105,Innalillahi wa innailaihi rojiun,2023-12-30T15:14:08Z
@dwiratna8199,Yahudi kedua kayaknya....bisa bisa ngelunjak.,2023-12-30T15:01:33Z
@Ucoksigahrantang,Apa mungkin mereka itu dikirim oleh Israel untuk mengacaukan perhatian rakyat Indonesia terhadap rakyat palestina,2023-12-30T15:00:27Z
@rafvaaditya5415,Kirim kepulau2 terluar Indonesia...biar mereka yg mengelola..dibawah pengawasan tentara indonesia,2023-12-30T14:47:20Z
@sallielusiary2108,Usir rohingya,2023-12-30T14:42:55Z
@justeddy1140,👍🏾👍🏾 baru mau komen,2023-12-30T14:42:53Z
@ishakbinawang7941,Menang pun jahat tapi kerajaan syg dng mereka ni tangkap saja hantar Balik kenegara nereka yg asal,2023-12-30T14:39:49Z
@titikartilah1620,Berarti rohing juga isrewel itu sama aja&#39; .modus doang pura2 Islam.,2023-12-30T14:37:20Z
@subaidahsujak6035,"Betul , rohingya adalah penjajahan secara halus",2023-12-30T14:30:54Z
@janattafirdausyiIksan,Betul... israel versi asia...,2023-12-30T14:30:36Z
@junardi7167,"Kirim aja ke israil karena israil lagi butuh tenaga bahkan israil lagi mencari sukunya yg hilang, mungkinkah rohingya suku israil yg hilang??",2023-12-30T14:13:42Z
@ayahkeemal195,"Dan pengungsi sdh memahami latar belakang aceh dms lalu&amp;memahami sifat2orang aceh yg baik hati krn itu masyarakat aceh hrs melawan kehadiran pengungsi ini,jgn pedulikan rs sosial,Jk akhirnya pengungsi jd  musuh dlm selimut,waspadalh",2023-12-30T14:12:39Z
@Sisy2021,Usirrrr Rohingya penjajah,2023-12-30T13:59:06Z
@relokaksi7417,DAN NKRI AKAN MNJDI KESATUAN REPUBLIK ROHINGI KLO MASIH BUTA DNG EMBEL2 KEMANUSIAAN DAN MENAMPUNG MRK 😂😂😂😂😂😂,2023-12-30T13:58:06Z
@guntoro4032,Benar ....,2023-12-30T13:56:59Z
@tapiphayati8572,Harus di kembalikan segera takut bangttt,2023-12-30T13:53:18Z
@AgusSalim-jp5sf,cari dulu bukti bukti....jgn asal diberitakan....hati2 suara anda....suatu saat akan dipertanyakan....mungkin bisa jadi anda sendiri seorang munafik murid Dajjal.,2023-12-30T13:53:15Z
@teguh0189,Jgn gmpng percaya Islam itu mu sabar ga serakah,2023-12-30T13:50:37Z
@RodiyahRodiyah-w1g,Usiir Rohingya dari Indonesia apapun caranya,2023-12-30T13:46:18Z
@immadarwis4875,Btl skl jgn kasih hati mereka munafik  pembohong besar pulangkan paksa aja👍🙏🙏,2023-12-30T13:43:26Z
@anifitri3294,Curiga mereka semua bukan Islam...,2023-12-30T13:41:29Z
@lukmadina8609,jgn trima Rohingya dimanapu berada.... mungkin mereka alat as untuk menghancurkan negara Islam,2023-12-30T13:34:53Z
@hadiarkiang4701,Ada campur tangan PBB dan israhell,2023-12-30T13:31:20Z
@indhyynurulindhy266,Benar sekali kata bapa ini,2023-12-30T13:31:06Z
@hafizahhafiz3536,Betul sekali...kita perlu berhati hati dengan akhir jaman sekarang ini.agama selalu jadi  Alasan  🙄,2023-12-30T13:25:28Z
@zakizaki6484,"JANGAN BERDALIH &quot; mereka muslim, mereka islam harus di tolong. &quot; pelajari dgn seksama keislamanya mereka, buat ROHINGNYA,  kalian manusia tak tau diri,  sudah ditolong sekarang malah mintak2 hak hidup layak, tak tau malu, dasar otak hewan",2023-12-30T13:25:05Z
@novisumartin2986,Ada benar nya juga <br>Klu umat lslam.bersifat rendah<br>Hati dan bersyukur jauh dari sifat<br>Rakus jauh menentang..,2023-12-30T13:22:54Z
@sitimaryam-tr8uk,ayo cepat usir .dia munafik .betul dia sifat nya jauh dr ajaran Islam .sdh meresah kan Malaysia.jgn sampai terjadi di Indonesia.,2023-12-30T13:15:44Z
@ekamiska5976,Benarsekali,2023-12-30T13:11:05Z
@siswantosiswanto8084,"Awal petaka,hati2",2023-12-30T13:01:10Z
@savalawawa6814,Pencerahan yang bagus.,2023-12-30T13:00:38Z
@kulupmerah8339,Baleka saja ke gedung PBB,2023-12-30T12:57:21Z
@dedensuharja1908,"Setujuuu................   <br>Sebelum jadi penyakit nantinyaaaa.....dan terus berkepanjangan, lebih baik usirrrr sebelum berlabuh. Setiap pantai harrrrusss dipantau dengan menugaskan petugas berwnaang dibantu rakyat setempat disetiap wilayah. Mereka semua diperalat oleh kepentingan tertentu.....jellllaaassss dan sangat jellass",2023-12-30T12:55:13Z
@chadjimyasmara8171,Sekarang baru Indonesia paham? Mereka juga Bangladesh adalah munafik. Berkedok Islam.,2023-12-30T12:50:35Z
@Motivator-o3x,"Ayo jika pemerintah diam kita mahasiswa dan rakyat yang harus turun tangan,,, jangan lengah saudaraku rakyat Indonesia banyak yang melarat dan kesusahan kita harus tegas,,  pulangkan rohingya ke negaranya",2023-12-30T12:48:40Z
@norhazlin4511,"Mereka macam Israel,,jahat",2023-12-30T12:45:30Z
@sissarwaedy4748,Pengungsi Rohingya disuruh saja pindah ke hamarika saja,2023-12-30T12:37:57Z
@MurniVeraTumulo-rv9wn,"Yang bikin gue bingung,ketika para nelayan dr negeri tetangga (Malaysia,Thailand,myanmar,china dll) memasuki wilayah perairan Indonesia, mereka<br> sedang mencari ikan,biasanya polisi patroli yg slalu siaga di perairan Indonesia<br>dan slalu sigap utk mengusir para nelayan.<br>loh kenapa ada kapal berukuran besar berisi ratusan manusia kok tdk terdeksi/terlihat <br>oleh petugas patroli,bahkan ada beberapa kapal pengangkut manusia di perairan Indonesia......????  kan kesannya Indonesia tdk memiliki polisi patroli di perairan<br>indonesia,  asli bingung gue kgk bisa diterima akal sehat gue.",2023-12-30T12:31:20Z
@zabrigfans6541,Setuju,2023-12-30T12:17:45Z
@isma6800,Kita jangan tertipu.,2023-12-30T12:15:33Z
@muhammadbasri5779,S&#39;7 berhati hatilah mana Islam mana kafir munafik . ALLAHU AKBAR .,2023-12-30T12:13:58Z
@misrariwajati747,"Jangan diterima pengungsi Rohingnya di Aceh ,ingat peristiwa palestina akhirnya palestina dijajah dan Israel tidak terimakasih pada pakestina",2023-12-30T11:56:47Z
@samunicornsam5670,"Usir bangsa rohingya..ni....malaysia,indonesia...mesti bersatu......supaya mereka xblh lg masuk di kedua2 negara ni.......",2023-12-30T11:54:19Z
@TatangSuhendi-hi8hk,Penjelasan yg sangat jelas...<br>Benar itu adanya ...<br>Berhati hatilah sodaraku ❤🎉,2023-12-30T11:49:56Z
@irfanstark9005,Di pulangkan saja,2023-12-30T11:47:59Z
@sarpanjono6627,PARAH PENGUNGSI WAJIB KITA KITA USIR ....<br>JOROK<br>KUMUH .<br>TIDAK PERNAH BERSUKUR <br>POKOKNYA USIR <br>USIR<br>USIR <br>USIR <br>TIDAK ADA NEGOSIASI LAGI KEPADA PARA PENGUNGSI,2023-12-30T11:43:31Z
@ASYURA_09,Bila perlu kumpulkan dan dibawa ke kutub,2023-12-30T11:40:35Z
@nunik_indah2035,"Waspadalah,kita belajar dari malaysia.dia itu sifatnya diluar akidah islam.dia akan pasang mimik berbelas nanti dia akn menikam ketika tinggal bertaun taun di indonesia.1.5 juta jatah perbulan bilang kurang.makan kurang listrik mati kaca dipecah kn.jdi sebelum terlambat usir",2023-12-30T11:40:01Z
@mastriaja5259,Pulangin aja pengungsi itu pemerintah harus tegas,2023-12-30T11:35:15Z
@abdul-zi4tf,"Orang ini memang punya perangai buruk ,",2023-12-30T11:26:20Z
@dewierna7437,Kembalikan ke negaranya,2023-12-30T11:22:23Z
@anidanichannel4926,Usir rohingya dari indonesia jangan sampai mereka datang lagi,2023-12-30T11:18:49Z
@ab45channel,NKRI harga mati.Rohingnya adalah cikal bakal zionisme.Usir balik.Rakyat harus bersatu.Viralkan...,2023-12-30T11:17:35Z
@tahun-qb3ob,Rohinggnya di samakan dgn jahudi .karena mereka.miskin.jadi di tolak dan di bilang tidak islam .,2023-12-30T11:17:35Z
@m1adak412,Kalau orang Islam di musuhi atau di aningaya di negaranya pasti berani mati.,2023-12-30T11:07:58Z
@ruwetwetwet3824,"Jangan samakan Palestina dan rohingya jauh,, jauhhh banget rohingya 2 kalimat syahadat saja gak bisa,,",2023-12-30T10:56:48Z
@ImasKusmiyanti,Betul dulu aku pernah berkomentar begitu kok mirip bangsa Yahudi Israel ke Palestina 👍👍👍👍💖💖💖,2023-12-30T10:51:32Z
@supriatna8167,usir semua pengungsi Rohingya bisa menusuk dari belakang,2023-12-30T10:45:11Z
@noviafriani7132,Sangat setujuuuuuuuu sekali betuuuuuul.....,2023-12-30T10:42:50Z
@sumarnaela4784,"Bom waktu untuk negara kita,klo Rohingnya di beri tempat !",2023-12-30T10:40:06Z
@BudiSantoso-vp3hm,Usir dgn keras jangan ada kata kasihan demi keamanan tanah air,2023-12-30T10:34:54Z
@rahdinisusyarti2811,Ini propaganda para jionis kulit putih,2023-12-30T10:34:41Z
@robetborsalinobuilder299,Yes usir,2023-12-30T10:34:00Z
@CahyaJaya-x8d,Usir aja usir....jngn d kasih hati,2023-12-30T10:27:23Z
@tarwiyahali3276,Alhamdulillaah 🤲🤲🤲<br>Semoga kita semua paham..<br>Dan kita harus berhati²..<br>Khususnya yg masih membelanya..,2023-12-30T09:58:04Z
@fst8990,Betul itu,2023-12-30T09:52:46Z
@rismaatsari,"Islam mungkn cm kedok aj spy bisa masuk ke negara2 islam , ada bbrp orng suruh syahadat aj ga bisa",2023-12-30T09:51:10Z
@bhixloey8201,"ingatlah kehancuran dlm negri itu,dari orang kita sendiri yg mau ditunggangi. Pihak asing",2023-12-30T09:51:05Z
@bhixloey8201,"Dn lebih parahnya lagi,ada orang dalam yg bermain",2023-12-30T09:49:34Z
@bhixloey8201,"Benar ini propaganda,pihak asing ingin menghancurkan Indonesia melalui rohiyang",2023-12-30T09:48:27Z
@MamaAsih-p1x,Saya juga setuju usir rohingiya jangan sampai kaya Israel titik,2023-12-30T09:27:55Z
@Jayadiadi-c5m,"Usir saja mereka jangan mereka tinggal di Indonesia jangan jangan seperti Israel ,jgn sampai,kita tertipu,waspadalah .",2023-12-30T09:17:53Z
@andihadijah6145,Sangat setuju bangsa Indonesia harus berhati- hati dan selalu waspada jangan diberi hati,2023-12-30T08:59:57Z
@samastarafood39,"Jelas bukan Islam bos hati,,",2023-12-30T08:47:32Z
@erwinseger1825,PEMIMPINNYA NEGARA AJA BEGITU MANA BISA BERBUAT TEGAS &amp; MENGUSIR ROHINGYA AKHIRNYA RAKYAT LAGI YG JADI KORBAN .,2023-12-30T08:40:54Z
@SariCahyani-f9j,Ya itulah aslinya islam dijadikan alasan supaya meleleh hati kita,2023-12-30T08:40:34Z
@MoherwinErwin-b6x,Usir rohiya dri aceh mereka bukan islam bahaya scptx di usir,2023-12-30T08:36:23Z
@colilahcolilah9803,Usir Rohingya smua hanya bawa malapetaka bngsa Indonesia maju pntng mundur NKRI harga mati..!,2023-12-30T08:36:01Z
@rumyatiyati9593,Sangat masuk akal..tpi akal2 an nya sja😅,2023-12-30T08:34:35Z
@Usman-j3o,betul👍,2023-12-30T08:34:18Z
@zulhamsmhk,DEFORTASI KE NEGARA ASAL  MIYANMAR  PAKE KAPAL PERANG AL  PESAWAT HERCULES   AU  DEFORTASI SECEPAT NYA .,2023-12-30T08:33:34Z
@fairlindanurhidayah4095,Aduh jangan hoax,2023-12-30T08:31:18Z
@aprilapril7630,Itu ro halus.... Pasukan nya dajal.. Yg mu laen bermunculan😂😂😂😂😂,2023-12-30T08:25:46Z
@nasminbasoali37,Bukan Islam mereka  rakus  pulangkan mereka,2023-12-30T08:24:05Z
@rumirumiati,Ujung &quot; nya nanti jadi penjajah usir dari Indonesia jangan kasih kesempatan untuk tinggal di Indonesia,2023-12-30T08:19:50Z
@rumirumiati,Harus di usir ke negara nya mianmar Rohingya,2023-12-30T08:18:46Z
@etirose5212,ASTAGFIRULLAH .<br>SY KO TERSADAR Y SETELAH MENDENGAR KETERANGAN INI .,2023-12-30T08:00:18Z
@eviindahwati7700,Ngakunya muslim tapi begitu d tes suruh bersyahadad ternyata tidak ada yg bisa... Apa lagi disuruh mengaji... <br>Saiya mau mereka di usir dan pergi dari tanah indonesia. Mau d laut terombang ambing masa bodo demi Indonesia saya tidak peduli karna sifat meteka sama dengan kaum Yahudi Israel...!!!,2023-12-30T07:59:47Z
@MurdaniS-gc5gu,I Astagfirullah  ya ikhwanul muslimin  berhati  hatilah kita dlm mengambil sikapnya,2023-12-30T07:58:34Z
@mohdnoor2772,Memang.benar...,2023-12-30T07:55:13Z
@EniYati-b8p,Buang nasi merusak fasilitas itu tanda tanda munafik,2023-12-30T07:54:56Z
@leetatytaty-qg7wz,Kita kawal trs rohingya sampai mereka plng ke negaranyah,2023-12-30T07:51:05Z
@BerlianaApril-d7z,Dipulangkan saja ke negaranya,2023-12-30T07:50:02Z
@lulukluluk9816,Ya betullll  bos tu  bukan muslim,2023-12-30T07:32:49Z
@udayasiliwangi9650,"saya setuju apa yang min sampaikan baiknya di usir saja , ngaku Islam sahadat saja gak becus",2023-12-30T07:24:05Z
@Muazin-t8t,ya Allah tunjukanlah bahwa yang baik itu baik yang buruk iti buruk Aamiiim,2023-12-30T07:23:15Z
@yudafebian,Kita rakyat indonesia harus terus menjaga tanah kelahiran kita ini,2023-12-30T07:14:10Z
@shilaenjoy9832,JANGAN ASL TRIMA MKLUK ASING DRI LUAR NEGARA KITA..INGAT SEJARAH PALESTNE😢😢,2023-12-30T07:12:49Z
@IlWandi-nr9mu,Jika etnis rohingya memang islam apa sudah dites? seperti anak2 kita masuk pondok pesantren.,2023-12-30T07:03:12Z
@devivi1837,Usair dr tanah air,2023-12-30T06:54:43Z
@MaryamPattilouw,Benar,2023-12-30T06:48:58Z
